carat,cut,color,clarity,depth,table,price,x,y,z
0.54,Premium,F,SI2,59.6,60,1240,5.28,5.25,3.14
1.24,Very Good,J,VS1,59.1,62,5427,7.06,7.04,4.17
0.5,Very Good,F,SI1,61.4,57,1295,5.08,5.12,3.13
1.59,Ideal,H,SI1,61.5,57,10832,7.53,7.59,4.65
1,Very Good,D,SI1,60.3,58,6196,6.44,6.49,3.9
1.12,Ideal,G,VS1,62.2,56,7827,6.71,6.67,4.16
1,Very Good,I,VS2,63.5,56,4620,6.33,6.3,4.01
1.09,Premium,G,VS1,62.5,59,6951,6.57,6.54,4.1
0.92,Ideal,G,VS2,62.6,56,4405,6.2,6.17,3.87
0.91,Good,I,SI1,64.2,59,2700,6.05,5.98,3.86
0.53,Ideal,E,VS2,61.4,56,1813,5.25,5.18,3.2
0.3,Ideal,H,VVS1,62.2,55,665,4.3,4.32,2.68
1.02,Very Good,G,VVS1,62.1,59,7861,6.36,6.39,3.96
1.15,Premium,H,SI2,62.9,56,4959,6.7,6.59,4.18
0.35,Ideal,I,IF,62.7,55,778,4.51,4.55,2.84
0.24,Very Good,E,VVS2,61.1,60,478,4.01,4.07,2.47
0.42,Very Good,G,SI1,63,55,687,4.77,4.81,3.02
1.51,Fair,J,SI2,65.1,59,5801,7.13,7.09,4.63
1.06,Ideal,G,VS1,61.6,56,7594,6.53,6.57,4.04
2.4,Premium,J,SI1,59.7,58,16304,8.75,8.71,5.21
0.32,Good,H,VVS1,64.3,58,912,4.33,4.28,2.77
1.52,Premium,G,SI2,60.9,57,8299,7.5,7.44,4.55
0.52,Ideal,G,VVS2,59.8,57,1911,5.24,5.26,3.14
0.47,Premium,H,VS1,60.3,61,1244,5.05,5.04,3.04
0.44,Very Good,H,VVS1,61,59,986,4.87,4.9,2.98
0.92,Premium,I,VVS1,62.4,59,3932,6.17,6.14,3.84
1.02,Very Good,F,VS2,61.8,57,6047,6.4,6.44,3.97
0.82,Good,G,SI2,59.9,62,2893,6.02,6.04,3.61
1.1,Very Good,F,SI1,60.5,60,5667,6.65,6.67,4.03
0.32,Ideal,I,VS1,60.9,56,648,4.46,4.44,2.71
1.03,Premium,H,VS1,62,59,5523,6.45,6.48,4.01
0.74,Ideal,G,SI1,61.3,57,3130,5.81,5.83,3.57
0.3,Very Good,G,VVS1,62.7,59,789,4.22,4.27,2.66
0.9,Good,D,VS2,57.7,61,4717,6.34,6.32,3.65
0.31,Premium,F,VS2,62,58,625,4.31,4.37,2.69
0.79,Very Good,E,SI1,63.2,56,2794,5.91,5.86,3.72
0.36,Ideal,I,VVS2,61.5,57,655,4.55,4.58,2.8
0.73,Very Good,E,VS1,63,60,3607,5.68,5.72,3.59
0.33,Very Good,I,VVS1,61.7,61,608,4.43,4.45,2.74
1,Ideal,F,SI1,61.9,56,5197,6.36,6.41,3.95
0.34,Premium,H,VVS1,61.2,60,995,4.5,4.46,2.74
1.55,Ideal,H,SI2,62.1,57,8678,7.39,7.43,4.6
0.44,Very Good,H,VVS1,63.1,56,1016,4.83,4.87,3.06
0.73,Good,E,SI1,63.6,57,2821,5.72,5.7,3.63
0.9,Ideal,G,VS2,62.6,57,4269,6.14,6.2,3.86
0.38,Ideal,H,VVS2,61.4,57,833,4.63,4.65,2.85
1.36,Premium,I,SI2,62.7,58,5856,7.01,7.08,4.42
1.22,Premium,F,SI1,62.5,59,7059,6.83,6.78,4.25
0.33,Premium,H,VS1,61.5,58,579,4.39,4.46,2.72
0.9,Very Good,G,SI1,62,61,3734,6.07,6.13,3.78
0.31,Ideal,F,VVS1,60.7,56,878,4.4,4.37,2.66
0.52,Ideal,D,VVS2,60.4,57,2426,5.25,5.28,3.18
0.26,Ideal,D,VS1,62,55,452,4.1,4.12,2.55
0.8,Very Good,F,SI2,61,60,2460,5.95,5.98,3.64
0.71,Premium,H,SI1,62.9,58,2364,5.66,5.62,3.55
0.9,Very Good,D,SI1,61.9,55,4514,6.18,6.22,3.84
0.44,Very Good,E,SI2,63.2,59,878,4.85,4.8,3.05
0.3,Premium,G,SI1,58.8,60,574,4.39,4.35,2.57
1.59,Premium,J,VS2,62.6,59,7811,7.43,7.45,4.66
0.3,Ideal,F,IF,61.4,56,886,4.32,4.34,2.66
1.2,Very Good,J,SI2,61.2,58,4523,6.77,6.82,4.16
0.7,Ideal,E,SI1,60.2,57,2575,5.78,5.82,3.49
0.71,Premium,I,VVS2,61.4,56,2386,5.79,5.75,3.54
1.52,Premium,E,SI2,60.8,60,9193,7.42,7.36,4.49
0.66,Ideal,H,SI1,60.9,55,1780,5.63,5.7,3.45
0.33,Ideal,E,VS2,60.8,57,723,4.45,4.47,2.71
0.42,Ideal,D,VS1,61.4,55,1006,4.8,4.9,2.98
1.16,Very Good,D,SI2,62.5,60,5044,6.64,6.7,4.17
1.02,Good,G,VS2,63.6,57,5816,6.38,6.41,4.07
0.56,Premium,G,VVS1,59.7,59,2167,5.41,5.35,3.21
1.72,Very Good,I,VVS2,62.7,58,12396,7.54,7.6,4.75
0.73,Premium,I,VVS2,61.5,58,2519,5.78,5.73,3.54
1.64,Premium,G,VS2,62.4,58,14201,7.49,7.52,4.68
1.14,Premium,G,SI1,62.3,59,5548,6.66,6.69,4.16
0.41,Very Good,G,VS1,60.5,56,823,4.83,4.85,2.93
1.18,Ideal,F,VVS1,61.5,55.6,13257,6.79,6.83,4.19
0.32,Ideal,G,VS1,62.8,54,828,4.41,4.38,2.76
0.59,Ideal,G,VVS2,62.2,56,2169,5.35,5.39,3.34
1.01,Good,E,VS2,56.7,61,6606,6.71,6.66,3.79
0.4,Very Good,D,VVS2,60.8,56,1133,4.78,4.82,2.92
0.33,Ideal,G,IF,61.3,57,984,4.42,4.46,2.72
0.76,Premium,F,SI2,62.7,55,2491,5.83,5.74,3.63
0.92,Very Good,D,VS1,60.6,61,5202,6.21,6.29,3.79
0.91,Good,D,SI2,64.1,62,3349,6.06,6.01,3.87
0.43,Very Good,F,SI1,62.9,60,792,4.77,4.8,3.01
0.34,Ideal,G,VS2,62.1,55,596,4.46,4.49,2.78
0.36,Good,E,SI2,63.7,54,505,4.52,4.55,2.89
0.53,Very Good,I,VS2,60.3,60.1,1190,5.22,5.25,3.16
0.33,Premium,G,VS2,60.8,58,579,4.45,4.47,2.71
0.42,Premium,I,SI1,62.6,58,626,4.76,4.8,2.99
1.61,Premium,F,VS2,61.6,61,14833,7.54,7.47,4.62
0.53,Very Good,G,VS2,60.1,59,1449,5.22,5.26,3.15
2.43,Premium,G,I1,61.7,60,9716,8.54,8.49,5.25
0.78,Ideal,G,SI2,61.7,55,2246,5.92,5.88,3.64
0.31,Ideal,H,IF,61.8,56,1046,4.38,4.36,2.7
1.29,Ideal,H,SI1,61.8,55,7513,6.99,6.95,4.31
0.27,Ideal,H,IF,61.6,56,566,4.18,4.21,2.58
1.72,Premium,G,VVS2,61.8,60,18730,7.65,7.68,4.74
0.64,Ideal,F,VS1,61.9,56.8,2222,5.55,5.6,3.45
0.3,Ideal,H,VVS1,61.8,55,665,4.34,4.37,2.69
0.33,Very Good,G,VVS2,62.8,57,752,4.39,4.47,2.78
1.52,Premium,I,SI1,61.9,58,8631,7.42,7.37,4.58
1.4,Premium,E,SI2,62.4,57,6147,7.17,7.12,4.46
0.3,Premium,D,SI1,62.6,59,709,4.27,4.23,2.66
1.22,Premium,E,SI1,62.3,59,7395,6.8,6.74,4.22
0.28,Ideal,F,IF,62.6,53,787,4.18,4.19,2.62
0.46,Good,F,IF,57.5,58,1806,5.12,5.18,2.96
0.5,Very Good,F,VVS2,61,61,2013,5.09,5.11,3.11
0.32,Ideal,G,VS2,62.5,56,561,4.38,4.42,2.75
0.51,Premium,F,VS1,60.2,58,2346,5.25,5.21,3.15
1.04,Ideal,G,VVS1,62.5,55,8120,6.45,6.54,4.06
0.79,Ideal,G,VVS2,62.1,56,3760,5.89,5.93,3.67
0.33,Ideal,G,VVS1,62,56,868,4.45,4.48,2.77
0.38,Very Good,G,SI1,62.1,54,755,4.64,4.67,2.9
0.3,Premium,H,SI2,60.9,59,473,4.35,4.32,2.64
1.07,Ideal,G,SI2,61.7,57,4421,6.55,6.59,4.05
0.41,Very Good,J,VS1,61.8,56,693,4.75,4.79,2.95
0.55,Ideal,F,VS2,61.1,56,1692,5.27,5.31,3.23
0.33,Premium,D,SI2,62.7,58,631,4.41,4.39,2.76
0.38,Ideal,F,SI2,62.1,56,602,4.62,4.65,2.88
1.52,Premium,H,SI1,62.5,58,10078,7.33,7.29,4.57
0.39,Good,D,VVS2,63.6,60.2,1255,4.58,4.62,2.93
2.06,Premium,I,SI2,61.1,57,12842,8.3,8.24,5.05
1.03,Ideal,J,SI1,61.7,56,4395,6.49,6.53,4.02
1.22,Premium,I,VS1,60.6,61,6354,6.94,6.88,4.19
0.3,Premium,D,SI1,60.6,60,709,4.32,4.3,2.61
0.33,Ideal,E,VS2,61.3,55,738,4.46,4.5,2.75
0.28,Very Good,E,VVS2,60.2,58,604,4.24,4.27,2.56
1.5,Premium,F,VS2,62.8,58,13680,7.21,7.16,4.51
0.9,Ideal,D,SI1,61.6,55,5081,6.23,6.27,3.85
0.4,Fair,D,SI1,65.1,55,644,4.63,4.68,3.03
0.5,Ideal,F,SI2,61.3,58,1020,5.1,5.12,3.13
0.7,Very Good,E,SI2,63.1,56,2273,5.66,5.63,3.56
0.38,Ideal,F,IF,62.2,55,1333,4.64,4.66,2.89
0.96,Premium,E,SI2,60.4,56,2961,6.32,6.23,3.79
2.2,Premium,J,SI2,60.9,60,13065,8.42,8.34,5.1
2.01,Good,H,SI1,56.7,58,13929,8.31,8.36,4.73
0.41,Ideal,E,VS1,62.7,55,1079,4.72,4.76,2.97
0.55,Very Good,E,VS2,62.1,60,1744,5.19,5.24,3.24
1.19,Ideal,G,SI1,62.3,55,6335,6.76,6.81,4.23
1,Good,I,SI1,62.9,64,3920,6.27,6.23,3.93
0.52,Ideal,G,SI2,61.3,56,1150,5.19,5.22,3.19
0.34,Ideal,G,VS2,61.4,57,596,4.48,4.51,2.76
1.12,Ideal,F,VS2,61.9,55,7727,6.73,6.68,4.15
0.32,Very Good,H,VS1,62.8,55,561,4.35,4.41,2.75
0.3,Premium,H,VVS1,62.6,60,878,4.26,4.21,2.65
0.3,Ideal,H,VVS2,61.7,54,605,4.31,4.34,2.67
0.3,Ideal,F,VS2,61.6,57,605,4.3,4.33,2.66
0.4,Premium,E,SI2,62.9,59,855,4.69,4.66,2.94
0.74,Ideal,G,VVS1,62.1,56,3388,5.78,5.82,3.6
0.28,Ideal,F,IF,61.9,56,787,4.18,4.21,2.59
0.56,Ideal,D,VS2,61,57,1963,5.28,5.35,3.24
1,Premium,D,VS2,59.6,60,6868,6.57,6.52,3.9
0.61,Ideal,J,VS1,61.1,56,1569,5.44,5.49,3.33
0.5,Ideal,H,VS1,62.6,53,1370,5.09,5.14,3.2
0.92,Premium,H,VS2,59.6,59,3916,6.32,6.29,3.76
0.54,Ideal,G,SI1,61.9,54,1368,5.26,5.28,3.26
0.3,Very Good,I,VVS2,61.9,61,526,4.28,4.32,2.66
0.83,Ideal,J,VS2,62.1,56,2570,5.98,6.03,3.73
1.4,Premium,D,VS1,62.8,58,13730,7.17,7.07,4.47
0.7,Ideal,G,VS2,61.8,57,2929,5.68,5.71,3.52
0.53,Ideal,G,VVS2,61,56,1895,5.19,5.23,3.18
2.01,Good,H,SI2,62.2,57,14956,8.05,8.1,5.03
0.71,Ideal,E,SI1,61.1,57,3128,5.75,5.77,3.52
1.03,Premium,H,VS1,61.2,58,5744,6.52,6.55,4
0.3,Ideal,I,SI2,62.4,54,367,4.32,4.34,2.7
0.38,Ideal,I,VS1,62,54,700,4.67,4.72,2.91
0.79,Very Good,H,VS2,61.5,55,2945,5.89,5.94,3.64
0.7,Very Good,I,VVS2,58.6,60,2106,5.79,5.91,3.43
0.3,Very Good,H,VS2,62.6,58,473,4.22,4.28,2.66
0.91,Premium,F,SI2,60.5,59,2461,6.21,6.19,3.75
1.14,Premium,H,SI1,59.3,59,5458,6.8,6.76,4.02
1,Premium,F,VS2,62.2,57,6296,6.43,6.4,3.99
1.42,Very Good,G,VVS2,62.6,60,12891,7.14,7.17,4.48
2.01,Ideal,I,SI2,62.9,56,13574,8.06,8.03,5.06
0.48,Ideal,H,VVS2,62.5,56,1590,4.98,5.02,3.12
0.41,Ideal,G,VS2,60.7,56,801,4.77,4.82,2.91
0.31,Ideal,H,SI1,61.3,55,421,4.35,4.39,2.68
0.91,Very Good,D,SI1,63.1,61,4041,6.16,6.1,3.87
0.51,Premium,E,VS2,63,59,1709,5.08,5.05,3.19
1.02,Ideal,F,VS1,61.2,57,8024,6.45,6.52,3.98
1.06,Ideal,F,VS1,61.9,57,7345,6.53,6.55,4.05
0.32,Very Good,I,VS2,61.1,57,449,4.39,4.42,2.69
0.34,Ideal,G,VS2,62.4,57,517,4.46,4.48,2.79
0.39,Ideal,E,SI1,62.1,53,719,4.69,4.72,2.92
1.02,Very Good,H,SI1,64.4,59,5047,6.24,6.36,4.06
0.58,Ideal,F,VS1,61.9,56,2227,5.36,5.33,3.31
1.01,Premium,D,VS1,60,58,8286,6.6,6.54,3.94
0.32,Ideal,D,SI2,62.8,57,612,4.38,4.35,2.74
0.27,Very Good,D,VVS1,62.3,54,721,4.18,4.21,2.61
1,Very Good,D,SI2,62.3,56,4348,6.33,6.39,3.96
2.09,Premium,H,VS2,62.2,58,18443,8.17,8.12,5.06
0.46,Very Good,F,VS2,59.9,55,1258,5.06,5.08,3.04
0.41,Very Good,F,VS2,59.4,60,951,4.85,4.89,2.89
1.05,Ideal,F,SI2,60.9,56,4675,6.64,6.56,4.02
0.58,Ideal,J,SI1,62.1,55,1227,5.31,5.39,3.32
0.91,Ideal,G,SI1,61.8,57,4049,6.16,6.2,3.82
0.35,Ideal,D,SI1,60.7,57,827,4.57,4.53,2.76
0.4,Ideal,F,SI2,62.1,53,597,4.76,4.78,2.96
0.35,Ideal,J,VS2,61.8,55,446,4.54,4.56,2.81
0.52,Very Good,F,SI1,58.6,61,1244,5.28,5.3,3.1
1.51,Very Good,G,VS1,62.5,58,13686,7.23,7.27,4.53
0.38,Good,E,VVS1,62.4,64,975,4.61,4.59,2.87
0.4,Ideal,D,VVS2,61.3,56,1323,4.78,4.75,2.92
1.03,Premium,E,VS1,61.4,58,7677,6.52,6.58,4.02
0.31,Very Good,H,VVS1,63.1,57,907,4.31,4.25,2.7
0.74,Ideal,H,VS1,61.6,56,2797,5.81,5.82,3.58
0.35,Very Good,E,SI1,61.9,58,614,4.49,4.52,2.79
0.78,Premium,F,SI1,61.5,59,2816,5.96,5.88,3.64
0.91,Good,G,VS1,63.4,54,4284,6.07,6.24,3.9
0.9,Premium,J,SI1,60.9,61,2873,6.26,6.22,3.8
1.51,Premium,I,SI1,58.6,62,8574,7.51,7.45,4.38
0.8,Premium,F,SI2,61.7,58,2762,5.98,5.94,3.68
1.23,Premium,G,VVS2,59.6,59,8971,6.98,6.95,4.15
0.31,Very Good,H,VVS1,63.3,56,907,4.32,4.3,2.73
0.51,Very Good,G,VS1,59.6,58,1741,5.21,5.22,3.11
0.8,Very Good,F,VS2,63.3,59.8,3283,5.79,5.83,3.68
2,Ideal,F,SI2,61.6,57,13351,8.16,8.1,5.01
1.24,Ideal,F,VVS2,62,57,12059,6.86,6.91,4.27
1.01,Ideal,G,VS2,60.6,57,6826,6.47,6.53,3.94
0.41,Premium,E,SI2,61.3,59,683,4.8,4.85,2.96
1.01,Ideal,H,SI1,61.7,57,5387,6.37,6.44,3.96
0.27,Premium,E,VS1,60.2,59,603,4.24,4.2,2.54
1.33,Premium,I,VS1,61.5,58,7090,7.06,7.02,4.33
1.01,Very Good,H,SI1,63.5,62,4513,6.36,6.24,4
1.8,Very Good,E,SI1,62.2,57,17273,7.81,7.89,4.88
0.52,Premium,G,VS1,62.4,60,1815,5.12,5.11,3.19
0.33,Ideal,G,VS2,62,57,743,4.47,4.44,2.76
0.4,Ideal,E,VS1,62.2,55,1053,4.72,4.76,2.95
0.31,Premium,E,VS2,60.5,60,544,4.34,4.39,2.64
1,Premium,D,VS1,59.7,60,8124,6.45,6.42,3.84
1.66,Premium,D,SI1,62,59,14224,7.55,7.6,4.7
0.9,Fair,E,SI2,64.4,58,2639,6.07,6.01,3.89
1.06,Premium,I,VS1,62.4,55,4920,6.57,6.5,4.08
1.03,Ideal,D,SI1,61.6,55,5804,6.49,6.53,4.01
1.07,Premium,G,VS2,62.9,59,6644,6.52,6.49,4.09
0.37,Premium,G,VS1,61.4,58,957,4.61,4.58,2.82
0.34,Premium,G,VVS2,61.4,59,995,4.52,4.47,2.76
0.44,Premium,G,SI1,61.1,59,990,4.9,4.86,2.98
0.51,Very Good,E,SI2,58.3,61.9,1180,5.19,5.2,3.04
0.23,Good,E,VS1,64.3,59,373,3.84,3.87,2.48
0.53,Ideal,G,VS2,61.6,57,1769,5.15,5.2,3.19
0.33,Ideal,E,SI1,61.6,55,702,4.47,4.49,2.76
0.4,Ideal,E,VS2,62.4,56,912,4.71,4.74,2.95
0.71,Premium,H,SI1,61,58,1883,5.75,5.67,3.49
0.65,Very Good,F,VS1,59.3,56,2406,5.64,5.76,3.37
1.51,Very Good,F,VS2,63.7,60,13012,7.2,7.24,4.6
0.8,Ideal,G,SI1,62.5,57,2870,5.94,5.9,3.7
0.31,Very Good,G,SI1,61.8,55,490,4.35,4.38,2.69
0.32,Premium,H,VS1,61.6,59,524,4.37,4.39,2.7
1.25,Ideal,I,SI2,63.3,56,5292,6.87,6.83,4.34
0.9,Very Good,H,SI2,59.5,63,3105,6.31,6.26,3.74
0.23,Very Good,E,VVS2,61.1,58,465,3.95,4.01,2.43
1,Premium,I,SI1,60.5,59,4200,6.54,6.49,3.94
0.41,Very Good,E,VS1,63.2,59,954,4.71,4.75,2.99
0.31,Ideal,D,VS2,61.2,55,734,4.35,4.38,2.67
2.01,Good,F,SI2,62.9,58,16013,7.89,8.01,5
0.7,Good,H,VS2,58.9,65,2187,5.69,5.76,3.37
2.01,Fair,F,I1,58.7,66,7294,8.3,8.19,4.84
0.51,Ideal,F,VS2,61.3,56,1562,5.17,5.14,3.16
0.57,Very Good,J,VS1,62.9,57,1270,5.25,5.28,3.31
0.43,Premium,D,SI2,61.1,58,919,4.9,4.86,2.98
0.71,Premium,D,SI1,60.9,59,2743,5.72,5.71,3.48
0.52,Ideal,F,SI2,60.9,57,1226,5.22,5.2,3.17
1.57,Ideal,G,VS1,61.2,57,15301,7.53,7.6,4.63
2.01,Very Good,I,SI2,59.5,58,13669,8.18,8.21,4.88
0.36,Ideal,E,VS2,60.8,56,789,4.6,4.64,2.81
1.52,Ideal,H,SI1,62,56,7491,7.38,7.32,4.56
0.7,Very Good,E,VS2,62.9,56,2673,5.61,5.67,3.55
0.42,Very Good,H,VS2,62.9,56,773,4.72,4.79,2.99
0.7,Ideal,D,SI2,62.1,56,2575,5.67,5.71,3.53
1.52,Ideal,E,SI2,60.1,57,9405,7.49,7.53,4.51
1.08,Ideal,H,SI2,59.3,57,4455,6.71,6.74,3.99
0.72,Ideal,J,VS1,62.7,57,2112,5.74,5.71,3.59
0.38,Ideal,G,VS1,62,55,882,4.64,4.68,2.89
0.37,Ideal,E,VS2,62.7,56,811,4.55,4.6,2.87
2.01,Good,H,I1,63.9,59,7024,8.01,7.92,5.09
0.34,Ideal,H,IF,61.7,56,863,4.5,4.51,2.78
1.51,Ideal,G,VS1,60.6,57,14507,7.48,7.38,4.5
0.71,Good,D,VS2,63.6,54,4289,5.7,5.75,3.64
0.77,Ideal,F,SI1,61.7,56,3702,5.85,5.91,3.63
0.7,Premium,E,SI1,60.7,58,2703,5.74,5.73,3.48
0.76,Premium,F,SI2,62.3,55,2425,5.88,5.84,3.65
1,Very Good,H,SI1,61.9,58,4953,6.3,6.37,3.92
0.75,Good,F,I1,64,59,1013,5.78,5.62,3.66
1.04,Fair,G,SI2,65.2,57,2745,6.25,6.23,4.07
0.41,Ideal,F,VVS1,62.1,57,1295,4.75,4.79,2.96
1.14,Good,G,VS1,63.4,58,7042,6.61,6.67,4.21
0.55,Premium,E,SI2,58.4,61,1134,5.37,5.31,3.12
1.5,Fair,G,VS2,66.2,53,10644,7.12,7.08,4.7
0.9,Good,G,VS1,63.7,56,4460,6.15,6.07,3.89
1.02,Ideal,E,SI2,61.6,56,4465,6.48,6.55,3.99
2.01,Good,F,SI2,62.2,57,16410,7.91,7.97,4.94
0.3,Very Good,E,VVS2,59.7,57,622,4.37,4.43,2.62
0.81,Ideal,E,VVS1,62.5,54,5752,5.95,5.98,3.73
1.06,Ideal,H,SI1,63,55,5278,6.49,6.44,4.08
0.33,Ideal,F,VVS2,61.4,56,1040,4.49,4.44,2.74
0.9,Fair,G,SI1,72.9,54,2691,5.74,5.67,4.16
0.72,Ideal,G,VS1,61.3,56,3102,5.77,5.82,3.55
0.71,Ideal,E,SI1,59.9,56,2704,5.86,5.8,3.49
1.51,Ideal,G,VS2,62.1,55,13532,7.33,7.38,4.57
1.82,Premium,I,VS1,61.4,60,13813,7.8,7.83,4.8
0.31,Ideal,D,VVS2,61,55,1074,4.38,4.41,2.68
1.6,Ideal,G,VS2,62.2,55,14474,7.5,7.46,4.65
0.31,Ideal,G,VVS1,61.6,54,778,4.36,4.38,2.69
0.48,Premium,G,SI1,59.7,59,960,5.07,5.04,3.02
0.41,Very Good,D,SI1,64.1,54,689,4.72,4.74,3.03
1.25,Ideal,G,VVS1,61.3,56,10996,6.95,6.98,4.28
0.35,Ideal,E,VVS1,61.8,56,905,4.5,4.53,2.79
0.24,Good,E,VS2,63,59,378,3.96,4.01,2.51
0.5,Fair,F,I1,68.3,58,627,4.91,4.78,3.32
0.95,Very Good,J,VS2,63.5,56,3314,6.24,6.27,3.97
1.51,Very Good,G,SI1,63.1,56,7585,7.27,7.22,4.57
0.38,Premium,E,VS1,60.7,59,1000,4.65,4.7,2.84
0.71,Premium,F,VS2,61,59,2571,5.72,5.69,3.48
0.3,Ideal,D,VS2,61.8,55,736,4.27,4.3,2.65
0.31,Ideal,G,VVS2,62,56,931,4.35,4.33,2.69
1.12,Premium,G,SI2,62.8,58,4478,6.62,6.57,4.14
0.27,Very Good,H,VVS1,61.2,57,504,4.15,4.18,2.55
0.57,Premium,E,VS2,61.4,58,1949,5.37,5.32,3.28
1.02,Premium,G,VVS2,62.2,60,7602,6.39,6.43,3.99
1.07,Ideal,J,VS2,61.6,56,4686,6.59,6.55,4.04
0.7,Fair,F,VS1,64.5,57,2381,5.65,5.58,3.62
1.5,Good,G,SI1,64.2,58,10428,7.14,7.2,4.6
0.72,Very Good,I,VS2,62.1,57.5,2326,5.72,5.74,3.57
2.23,Premium,J,SI2,60.5,61,12770,8.47,8.4,5.1
0.34,Ideal,I,SI1,60.2,57,459,4.5,4.54,2.72
0.37,Good,F,VS2,63.3,56,746,4.56,4.63,2.91
1.72,Premium,H,VS2,61.3,59,13609,7.72,7.69,4.72
1.08,Premium,I,SI1,62.2,58,4476,6.6,6.56,4.09
0.41,Ideal,H,IF,61.1,54,1099,4.8,4.85,2.95
1.24,Premium,D,SI2,59.1,59,5969,7.03,6.98,4.14
0.91,Good,F,SI2,63.9,56,3058,6.11,6.06,3.89
0.34,Premium,F,VS1,60.4,58,956,4.53,4.51,2.73
0.9,Good,D,SI1,61.1,62,4362,6.2,6.24,3.8
0.55,Good,D,SI2,63.2,56,1272,5.21,5.24,3.3
0.3,Ideal,G,IF,62.3,56,863,4.31,4.32,2.69
0.41,Ideal,G,VS2,60.9,56,949,4.82,4.84,2.94
0.31,Very Good,I,VS1,63,58,489,4.29,4.32,2.71
1.54,Good,E,I1,63.3,60,6261,7.26,7.3,4.61
2.02,Ideal,G,SI2,63.5,54,15814,7.96,8.02,5.07
1.79,Premium,I,VS1,62.6,59,12985,7.65,7.72,4.81
0.5,Good,D,SI1,57.2,60,1190,5.25,5.2,2.99
0.42,Ideal,E,VVS1,59.7,56,1369,4.91,4.88,2.92
0.71,Ideal,E,SI2,61.2,57,2398,5.74,5.82,3.54
0.74,Very Good,I,SI1,63.8,58,2352,5.72,5.76,3.66
0.38,Ideal,F,VS2,62.8,57,1026,4.62,4.58,2.89
0.7,Premium,E,SI1,62,60,2444,5.72,5.67,3.53
0.31,Ideal,F,VVS2,62.2,53,706,4.37,4.41,2.73
0.5,Very Good,G,VS2,62.8,56,1373,5.05,5.08,3.18
0.33,Premium,D,SI2,62.7,58,492,4.39,4.41,2.76
1,Very Good,F,VS2,62.9,55,6352,6.34,6.38,4
1.31,Ideal,G,VS2,61.9,56,8922,7.05,7.08,4.37
0.3,Good,H,SI1,63.4,58,421,4.21,4.24,2.68
0.92,Good,D,SI2,63.3,59,3891,6.12,6.18,3.89
0.51,Premium,E,SI1,61.8,58,1343,5.11,5.15,3.17
0.38,Ideal,D,VS1,62,55,1140,4.68,4.64,2.89
0.58,Ideal,E,VS2,61.6,55,1984,5.38,5.33,3.3
1.2,Very Good,H,VS2,63.2,55,5833,6.74,6.67,4.24
0.59,Very Good,F,VS2,60.1,57,1813,5.44,5.48,3.28
0.75,Premium,G,SI1,59.1,59,2622,5.98,5.9,3.51
1,Ideal,I,VS1,60.4,55,5385,6.49,6.52,3.93
1.2,Very Good,J,VS1,62.9,60,5226,6.64,6.69,4.19
0.36,Very Good,E,VS2,62.3,58,789,4.51,4.55,2.82
1.23,Ideal,F,VS1,61.3,57,8679,6.93,6.86,4.23
1.56,Very Good,J,SI2,61.4,58,6662,7.4,7.45,4.56
0.4,Ideal,G,VS2,62.9,56,1035,4.72,4.69,2.96
0.9,Good,I,VS2,63.7,61,3303,6.06,6.1,3.87
0.35,Premium,E,VS2,61.9,61,919,4.54,4.5,2.8
0.31,Ideal,D,VS2,62.2,57,942,4.34,4.31,2.69
0.34,Ideal,E,SI1,62.2,55,596,4.45,4.49,2.78
1.05,Premium,D,SI1,60.5,60,5659,6.53,6.62,3.98
0.3,Very Good,E,VVS2,60,55,837,4.36,4.41,2.63
0.58,Ideal,E,VS1,61.8,57,2046,5.33,5.35,3.3
1.11,Ideal,G,SI1,62.6,57,5061,6.64,6.59,4.14
0.31,Ideal,H,VVS1,61.6,55,707,4.35,4.38,2.69
0.31,Ideal,H,VS2,62.2,53,489,4.38,4.43,2.74
0.57,Ideal,E,VVS1,61.8,56,2739,5.33,5.35,3.3
0.35,Premium,D,SI2,62.3,58,669,4.54,4.48,2.81
1.64,Premium,E,SI2,61.9,61,8835,7.54,7.51,4.66
0.71,Premium,H,VVS2,61.5,62,2863,5.74,5.68,3.51
1.32,Ideal,F,SI1,61.6,56,7079,7.11,7.05,4.36
0.41,Ideal,G,SI1,61.9,54,759,4.77,4.82,2.97
0.51,Ideal,G,VVS2,62.5,59,1825,5.08,5.12,3.19
0.7,Premium,E,VS1,62.6,59,2887,5.66,5.69,3.55
0.5,Ideal,I,VS2,61.6,54,1220,5.11,5.14,3.16
0.3,Ideal,G,IF,61.7,55,895,4.31,4.34,2.67
0.9,Very Good,E,SI2,62.6,60,3662,6.09,6.18,3.84
0.34,Ideal,E,VVS1,62.2,56,1014,4.45,4.49,2.78
0.52,Ideal,G,VS2,62.2,55,1577,5.18,5.14,3.21
0.57,Very Good,G,VS2,62.2,60,1617,5.28,5.3,3.29
1.42,Very Good,F,VVS1,58.4,62,15665,7.35,7.38,4.3
0.54,Good,H,VS1,63.2,58,1361,5.12,5.16,3.25
0.72,Ideal,E,SI2,62.7,57,2345,5.71,5.78,3.6
0.71,Ideal,E,VS2,60.9,56,3053,5.77,5.83,3.53
0.5,Fair,F,SI1,64.7,57,1181,4.99,4.94,3.21
0.32,Ideal,G,SI1,61.8,55,449,4.4,4.43,2.73
