date_time,pressure_mbar,temperature_celsius,dew_point_celsius,relative_humidity_percent,vapor_pressure_actual_mbar,specific_humidity_g_per_kg,air_density_g_per_m_cubed,wind_velocity_m_per_s,wind_direction_degrees,rainfall_mm,season
2021-10-09 22:00:00,1003.84,5.87,4.56,91.3,8.47,5.26,1249.32,0.64,67.67,0.0,autumn
2021-10-09 23:00:00,1003.44,4.12,3.2,93.7,7.69,4.78,1257.07,1.74,210.7,0.0,autumn
2021-10-10 00:00:00,1003.38,3.12,2.95,98.8,7.55,4.7,1261.6,0.38,96.1,0.0,autumn
2021-10-10 01:00:00,1003.24,1.46,1.46,100.0,6.79,4.22,1269.43,0.58,178.0,0.0,autumn
2021-10-10 02:00:00,1002.95,1.25,1.25,100.0,6.69,4.16,1270.1,1.58,213.5,0.0,autumn
2021-10-10 03:00:00,1002.78,1.24,1.24,100.0,6.68,4.15,1269.92,1.19,215.3,0.0,autumn
2021-10-10 04:00:00,1002.4,1.03,1.03,100.0,6.58,4.09,1270.47,1.53,231.2,0.0,autumn
2021-10-10 05:00:00,1002.17,0.77,0.77,100.0,6.46,4.02,1271.43,1.35,223.2,0.0,autumn
2021-10-10 06:00:00,1002.05,0.76,0.76,100.0,6.45,4.02,1271.34,1.45,217.4,0.0,autumn
2021-10-10 07:00:00,1002.07,0.4,0.4,100.0,6.29,3.91,1273.08,1.31,228.1,0.0,autumn
2021-10-10 08:00:00,1002.18,0.58,0.58,100.0,6.37,3.96,1272.35,1.51,197.1,0.0,autumn
2021-10-10 09:00:00,1002.43,1.06,1.06,100.0,6.6,4.1,1270.32,1.68,199.0,0.0,autumn
2021-10-10 10:00:00,1002.2,2.1,2.1,100.0,7.11,4.42,1265.02,0.72,220.4,0.0,autumn
2021-10-10 11:00:00,1001.95,5.51,5.51,100.0,9.04,5.63,1248.31,0.8,151.8,0.0,autumn
2021-10-10 12:00:00,1001.41,9.34,5.43,76.5,9.0,5.61,1230.72,1.14,150.6,0.0,autumn
2021-10-10 13:00:00,1000.72,11.81,2.41,52.41,7.27,4.53,1220.01,1.33,109.4,0.0,autumn
2021-10-10 14:00:00,1000.17,13.22,2.94,49.61,7.55,4.71,1213.21,1.8,164.3,0.0,autumn
2021-10-10 15:00:00,999.75,13.5,3.3,49.96,7.74,4.83,1211.43,1.99,213.0,0.0,autumn
2021-10-10 16:00:00,999.69,13.66,3.07,48.65,7.62,4.75,1210.73,0.62,346.9,0.0,autumn
2021-10-10 17:00:00,999.3,12.08,3.75,56.61,7.99,4.99,1216.79,1.47,36.09,0.0,autumn
2021-10-10 18:00:00,999.48,10.51,4.63,66.88,8.51,5.31,1223.5,1.14,35.51,0.0,autumn
2021-10-10 19:00:00,999.67,8.31,5.5,82.4,9.04,5.64,1233.06,0.41,77.87,0.0,autumn
2021-10-10 20:00:00,999.6,7.4,4.97,84.5,8.71,5.44,1237.12,1.28,203.6,0.0,autumn
2021-10-10 21:00:00,999.55,6.2,4.34,87.8,8.33,5.2,1242.54,1.2,205.0,0.0,autumn
2021-10-10 22:00:00,999.53,5.33,4.29,93.0,8.31,5.19,1246.43,1.07,192.2,0.0,autumn
2021-10-10 23:00:00,999.42,4.05,4.05,100.0,8.17,5.1,1252.1,0.48,105.3,0.0,autumn
2021-10-11 00:00:00,999.13,3.21,3.21,100.0,7.7,4.8,1255.77,1.44,173.3,0.0,autumn
2021-10-11 01:00:00,998.79,3.16,3.16,100.0,7.67,4.79,1255.6,1.19,186.7,0.0,autumn
2021-10-11 02:00:00,998.68,2.39,2.39,100.0,7.26,4.53,1259.13,0.79,160.7,0.0,autumn
2021-10-11 03:00:00,998.27,1.64,1.64,100.0,6.88,4.3,1262.25,0.94,186.1,0.0,autumn
2021-10-11 04:00:00,997.38,1.3,1.3,100.0,6.71,4.2,1262.77,1.02,161.6,0.0,autumn
2021-10-11 05:00:00,997.33,1.7,1.7,100.0,6.91,4.32,1260.77,0.74,205.2,0.0,autumn
2021-10-11 06:00:00,997.45,1.53,1.53,100.0,6.82,4.27,1261.72,0.49,75.72,0.0,autumn
2021-10-11 07:00:00,997.49,1.93,1.93,100.0,7.02,4.39,1259.86,1.13,187.1,0.0,autumn
2021-10-11 08:00:00,997.46,2.29,2.29,100.0,7.21,4.51,1258.1,0.49,111.9,0.0,autumn
2021-10-11 09:00:00,997.69,3.13,3.06,99.5,7.61,4.76,1254.35,1.06,199.7,0.0,autumn
2021-10-11 10:00:00,997.62,4.55,4.15,97.2,8.22,5.14,1247.57,0.65,204.0,0.0,autumn
2021-10-11 11:00:00,997.5,6.65,5.44,92.0,9.0,5.63,1237.7,0.8,156.2,0.0,autumn
2021-10-11 12:00:00,997.26,9.65,8.58,93.0,11.17,6.99,1223.25,1.49,231.6,0.0,autumn
2021-10-11 13:00:00,997.02,10.8,8.63,86.4,11.21,7.02,1217.99,1.91,254.7,0.0,autumn
2021-10-11 14:00:00,996.87,11.35,8.91,84.9,11.42,7.16,1215.35,2.89,250.5,0.0,autumn
2021-10-11 15:00:00,996.75,11.09,8.98,86.8,11.48,7.19,1216.29,2.11,259.2,0.0,autumn
2021-10-11 16:00:00,996.45,11.37,8.79,84.1,11.33,7.1,1214.79,2.56,260.4,0.0,autumn
2021-10-11 17:00:00,996.15,10.63,8.36,85.8,11.0,6.9,1217.74,1.84,267.9,0.0,autumn
2021-10-11 18:00:00,996.39,10.2,8.09,86.7,10.8,6.77,1219.98,2.63,253.1,0.0,autumn
2021-10-11 19:00:00,996.55,10.22,8.33,88.0,10.98,6.88,1220.0,3.24,256.2,0.0,autumn
2021-10-11 20:00:00,996.42,10.13,8.1,87.2,10.81,6.78,1220.31,3.1,257.4,0.0,autumn
2021-10-11 21:00:00,996.27,10.11,8.13,87.5,10.84,6.79,1220.2,2.37,255.9,0.1,autumn
2021-10-11 22:00:00,995.92,9.94,7.95,87.4,10.7,6.71,1220.56,3.08,257.3,0.0,autumn
2021-10-11 23:00:00,995.73,9.78,8.03,88.8,10.76,6.75,1221.0,2.56,263.8,0.0,autumn
2021-10-12 00:00:00,995.61,9.57,8.19,91.1,10.88,6.83,1221.7,2.9,259.1,0.0,autumn
2021-10-12 01:00:00,995.47,9.33,8.2,92.6,10.88,6.83,1222.56,2.83,257.7,0.6,autumn
2021-10-12 02:00:00,994.87,8.87,8.1,94.9,10.81,6.79,1223.85,2.82,258.1,0.0,autumn
2021-10-12 03:00:00,994.23,8.51,7.77,95.1,10.57,6.64,1224.73,3.16,255.1,0.0,autumn
2021-10-12 04:00:00,993.7,8.5,7.69,94.6,10.51,6.61,1224.15,2.1,256.7,0.0,autumn
2021-10-12 05:00:00,993.32,8.26,7.45,94.6,10.34,6.5,1224.81,1.83,257.9,0.0,autumn
2021-10-12 06:00:00,992.58,7.81,7.11,95.3,10.1,6.36,1225.93,2.25,244.3,0.0,autumn
2021-10-12 07:00:00,992.02,7.71,7.05,95.6,10.06,6.33,1225.72,0.73,150.8,0.0,autumn
2021-10-12 08:00:00,991.95,8.32,7.37,93.7,10.28,6.47,1222.87,1.21,146.6,0.0,autumn
2021-10-12 09:00:00,991.59,9.3,7.65,89.4,10.49,6.6,1218.09,0.89,227.5,0.0,autumn
2021-10-12 10:00:00,990.86,9.62,8.08,90.1,10.8,6.81,1215.67,0.95,239.1,0.1,autumn
2021-10-12 11:00:00,990.4,9.26,8.36,94.1,11.01,6.94,1216.55,1.67,248.4,0.3,autumn
2021-10-12 12:00:00,989.74,9.38,8.12,91.8,10.82,6.83,1215.31,1.17,237.1,0.0,autumn
2021-10-12 13:00:00,988.89,9.67,8.94,95.2,11.45,7.23,1212.72,1.06,296.5,0.3,autumn
2021-10-12 14:00:00,988.84,8.37,7.42,93.7,10.32,6.52,1218.79,1.13,7.23,0.0,autumn
2021-10-12 15:00:00,988.63,10.48,8.02,84.7,10.75,6.79,1209.26,1.38,264.5,0.0,autumn
2021-10-12 16:00:00,988.58,10.3,7.19,81.0,10.16,6.42,1210.25,1.49,263.5,0.0,autumn
2021-10-12 17:00:00,989.0,8.96,7.04,87.7,10.05,6.35,1216.56,2.08,253.7,0.0,autumn
2021-10-12 18:00:00,989.43,7.2,6.27,93.8,9.54,6.02,1224.98,0.4,47.55,0.0,autumn
2021-10-12 19:00:00,990.06,6.71,6.4,97.9,9.62,6.07,1227.89,0.85,132.0,0.0,autumn
2021-10-12 20:00:00,990.7,6.08,6.06,99.9,9.4,5.92,1231.55,0.6,80.1,0.0,autumn
2021-10-12 21:00:00,991.06,5.65,5.43,98.5,9.0,5.67,1234.09,0.74,56.4,0.0,autumn
2021-10-12 22:00:00,991.69,4.38,4.38,100.0,8.36,5.26,1240.83,0.68,122.5,0.0,autumn
2021-10-12 23:00:00,992.08,3.15,3.15,100.0,7.66,4.82,1247.17,0.58,163.1,0.0,autumn
2021-10-13 00:00:00,992.35,3.09,3.09,100.0,7.63,4.79,1247.81,1.02,213.4,0.0,autumn
2021-10-13 01:00:00,992.58,3.73,3.73,100.0,7.98,5.02,1245.03,1.02,150.3,0.0,autumn
2021-10-13 02:00:00,992.94,4.0,4.0,100.0,8.14,5.11,1244.19,0.42,180.8,0.0,autumn
2021-10-13 03:00:00,993.26,5.3,5.3,100.0,8.91,5.6,1238.41,0.87,210.8,0.0,autumn
2021-10-13 04:00:00,993.86,6.35,6.25,99.3,9.52,5.98,1234.23,2.15,240.0,0.0,autumn
2021-10-13 05:00:00,994.25,6.33,6.09,98.4,9.42,5.91,1234.88,2.4,252.1,0.0,autumn
2021-10-13 06:00:00,994.69,6.01,5.82,98.7,9.24,5.8,1236.9,2.72,255.2,0.0,autumn
2021-10-13 07:00:00,995.28,6.02,5.53,96.6,9.06,5.68,1237.67,2.68,254.6,0.0,autumn
2021-10-13 08:00:00,995.84,6.53,5.88,95.6,9.28,5.82,1236.0,1.19,251.8,0.0,autumn
2021-10-13 09:00:00,996.33,8.05,6.02,87.0,9.37,5.87,1229.89,1.66,255.3,0.0,autumn
2021-10-13 10:00:00,996.6,8.76,5.4,79.36,8.97,5.62,1227.32,1.82,251.6,0.0,autumn
2021-10-13 11:00:00,996.79,9.84,4.78,70.65,8.59,5.38,1223.04,1.71,266.7,0.0,autumn
2021-10-13 12:00:00,996.85,10.8,4.71,65.94,8.55,5.35,1219.0,1.68,176.0,0.0,autumn
2021-10-13 13:00:00,996.72,10.71,4.47,65.24,8.41,5.27,1219.3,2.43,240.8,0.0,autumn
2021-10-13 14:00:00,996.63,11.65,3.44,56.98,7.82,4.89,1215.44,1.91,270.6,0.0,autumn
2021-10-13 15:00:00,996.69,11.53,4.52,61.98,8.44,5.28,1215.73,1.18,302.9,0.0,autumn
2021-10-13 16:00:00,996.95,9.94,3.29,63.2,7.74,4.84,1223.21,1.55,260.2,0.0,autumn
2021-10-13 17:00:00,997.02,9.71,4.92,71.99,8.68,5.43,1223.85,1.83,250.8,0.0,autumn
2021-10-13 18:00:00,997.33,8.97,3.71,69.5,7.97,4.99,1227.77,3.33,250.3,0.0,autumn
2021-10-13 19:00:00,997.8,8.43,4.04,73.8,8.16,5.1,1230.63,2.29,236.3,0.0,autumn
2021-10-13 20:00:00,998.09,7.58,4.85,82.8,8.64,5.4,1234.48,0.92,234.4,0.0,autumn
2021-10-13 21:00:00,998.26,7.35,6.03,91.3,9.38,5.86,1235.38,1.13,236.9,0.0,autumn
2021-10-13 22:00:00,998.44,7.38,6.61,94.8,9.76,6.1,1235.27,1.72,243.9,0.0,autumn
2021-10-13 23:00:00,998.34,7.81,7.06,95.0,10.07,6.3,1233.13,2.2,239.1,0.0,autumn
2021-10-14 00:00:00,998.28,8.1,7.32,94.8,10.25,6.41,1231.68,2.64,246.6,0.0,autumn
2021-10-14 01:00:00,998.14,8.24,7.44,94.7,10.34,6.47,1230.85,2.32,250.4,0.0,autumn
2021-10-14 02:00:00,997.8,7.91,7.72,98.7,10.54,6.59,1231.78,0.96,234.9,0.0,autumn
2021-10-14 03:00:00,997.49,7.49,7.49,100.0,10.37,6.49,1233.35,0.77,143.9,0.1,autumn
2021-10-14 04:00:00,997.29,7.67,7.67,100.0,10.5,6.57,1232.23,0.51,112.7,0.1,autumn
2021-10-14 05:00:00,996.98,7.55,7.55,100.0,10.41,6.52,1232.41,1.69,143.5,0.0,autumn
2021-10-14 06:00:00,996.8,7.39,7.39,100.0,10.3,6.45,1232.97,1.45,138.0,0.0,autumn
2021-10-14 07:00:00,996.71,7.59,7.59,100.0,10.44,6.54,1231.9,1.36,172.3,0.0,autumn
2021-10-14 08:00:00,996.94,7.77,7.77,100.0,10.57,6.62,1231.31,0.96,158.7,0.0,autumn
2021-10-14 09:00:00,996.96,8.89,8.89,100.0,11.41,7.15,1226.06,0.65,193.5,0.0,autumn
2021-10-14 10:00:00,996.99,9.99,9.52,96.9,11.9,7.46,1221.11,0.95,180.7,0.0,autumn
2021-10-14 11:00:00,996.92,10.54,9.7,94.5,12.05,7.55,1218.59,3.17,250.4,0.0,autumn
2021-10-14 12:00:00,996.7,11.15,9.84,91.6,12.16,7.62,1215.64,3.08,236.7,0.0,autumn
2021-10-14 13:00:00,996.43,12.21,10.18,87.4,12.45,7.81,1210.67,3.47,239.5,0.0,autumn
2021-10-14 14:00:00,996.1,11.9,10.43,90.7,12.65,7.94,1211.49,1.9,239.3,0.0,autumn
2021-10-14 15:00:00,995.86,11.48,10.71,95.0,12.89,8.09,1212.88,1.14,212.6,0.0,autumn
2021-10-14 16:00:00,995.73,11.54,10.34,92.3,12.57,7.89,1212.6,2.02,226.4,0.0,autumn
2021-10-14 17:00:00,995.46,11.62,10.25,91.3,12.5,7.85,1211.96,2.54,209.4,0.0,autumn
2021-10-14 18:00:00,995.16,11.25,9.84,91.0,12.16,7.64,1213.34,4.58,216.8,0.1,autumn
2021-10-14 19:00:00,995.05,11.04,9.5,90.2,11.89,7.46,1214.22,4.07,222.3,0.0,autumn
2021-10-14 20:00:00,994.82,11.03,9.44,89.9,11.84,7.44,1214.01,2.73,216.2,0.0,autumn
2021-10-14 21:00:00,994.74,11.02,9.43,89.9,11.83,7.43,1213.96,1.15,234.5,0.0,autumn
2021-10-14 22:00:00,994.36,11.05,9.41,89.6,11.82,7.42,1213.37,1.23,196.2,0.0,autumn
2021-10-14 23:00:00,993.92,10.85,9.11,89.0,11.58,7.28,1213.79,3.42,218.1,0.0,autumn
2021-10-15 00:00:00,993.39,10.68,9.08,89.8,11.55,7.27,1213.88,2.01,203.7,0.0,autumn
2021-10-15 01:00:00,992.86,10.74,9.02,89.1,11.51,7.24,1213.0,2.55,194.6,0.0,autumn
2021-10-15 02:00:00,992.31,10.8,8.88,87.9,11.4,7.18,1212.11,2.95,200.2,0.0,autumn
2021-10-15 03:00:00,991.51,10.79,8.82,87.6,11.35,7.15,1211.2,2.27,190.0,0.0,autumn
2021-10-15 04:00:00,990.85,10.78,8.91,88.2,11.42,7.2,1210.4,2.74,190.5,0.0,autumn
2021-10-15 05:00:00,990.4,10.87,8.71,86.5,11.27,7.11,1209.53,3.75,202.3,0.0,autumn
2021-10-15 06:00:00,989.8,10.54,8.56,87.5,11.15,7.04,1210.26,3.37,206.2,0.0,autumn
2021-10-15 07:00:00,989.55,10.06,8.17,88.0,10.86,6.86,1212.14,1.1,158.7,0.0,autumn
2021-10-15 08:00:00,989.36,10.35,7.67,83.4,10.5,6.63,1210.83,2.43,200.7,0.0,autumn
2021-10-15 09:00:00,989.27,10.84,7.79,81.4,10.59,6.68,1208.59,4.52,198.6,0.0,autumn
2021-10-15 10:00:00,988.85,11.92,7.62,74.88,10.46,6.61,1203.56,5.28,205.1,0.0,autumn
2021-10-15 11:00:00,989.26,12.3,7.2,70.99,10.17,6.42,1202.59,5.25,215.5,0.0,autumn
2021-10-15 12:00:00,988.79,11.18,8.64,84.3,11.21,7.08,1206.27,6.08,205.2,0.0,autumn
2021-10-15 13:00:00,988.91,12.55,8.8,77.89,11.34,7.17,1200.57,3.17,216.0,0.0,autumn
2021-10-15 14:00:00,989.48,11.54,9.73,88.6,12.07,7.62,1205.19,1.53,237.3,0.1,autumn
2021-10-15 15:00:00,990.04,11.08,9.82,91.9,12.14,7.66,1207.8,1.14,298.8,0.0,autumn
2021-10-15 16:00:00,990.62,9.97,7.62,85.3,10.47,6.6,1214.02,2.37,263.2,0.0,autumn
2021-10-15 17:00:00,991.17,9.94,7.85,86.8,10.63,6.7,1214.75,3.04,264.5,0.0,autumn
2021-10-15 18:00:00,991.94,9.23,7.7,90.1,10.52,6.62,1218.81,2.81,254.2,0.0,autumn
2021-10-15 19:00:00,992.66,8.51,7.37,92.5,10.28,6.47,1222.93,2.55,248.4,0.0,autumn
2021-10-15 20:00:00,993.34,7.82,7.18,95.7,10.15,6.38,1226.82,0.63,154.4,0.0,autumn
2021-10-15 21:00:00,993.76,6.28,6.21,99.5,9.49,5.96,1234.44,0.84,184.0,0.0,autumn
2021-10-15 22:00:00,994.12,5.98,5.98,100.0,9.35,5.87,1236.28,0.53,176.0,0.0,autumn
2021-10-15 23:00:00,994.17,4.92,4.91,99.9,8.67,5.44,1241.36,0.56,174.2,0.0,autumn
2021-10-16 00:00:00,994.45,3.79,3.79,100.0,8.02,5.03,1247.12,1.28,210.5,0.0,autumn
2021-10-16 01:00:00,994.85,3.83,3.83,100.0,8.04,5.04,1247.4,1.3,213.2,0.0,autumn
2021-10-16 02:00:00,995.0,3.52,3.52,100.0,7.86,4.93,1249.1,1.56,218.0,0.0,autumn
2021-10-16 03:00:00,994.86,3.25,3.25,100.0,7.71,4.84,1250.21,1.67,225.1,0.0,autumn
2021-10-16 04:00:00,995.17,2.84,2.84,100.0,7.5,4.7,1252.54,1.25,186.6,0.0,autumn
2021-10-16 05:00:00,995.23,2.35,2.35,100.0,7.24,4.54,1254.96,1.32,216.7,0.0,autumn
2021-10-16 06:00:00,995.33,2.06,2.06,100.0,7.09,4.44,1256.51,1.2,187.6,0.0,autumn
2021-10-16 07:00:00,995.77,1.81,1.81,100.0,6.96,4.36,1258.24,1.54,214.4,0.0,autumn
2021-10-16 08:00:00,996.27,1.75,1.75,100.0,6.93,4.34,1259.16,1.55,219.3,0.0,autumn
2021-10-16 09:00:00,996.73,2.38,2.38,100.0,7.25,4.54,1256.74,1.68,174.8,0.0,autumn
2021-10-16 10:00:00,996.78,3.57,3.57,100.0,7.89,4.94,1251.08,1.83,166.1,0.0,autumn
2021-10-16 11:00:00,996.57,5.21,5.21,100.0,8.86,5.55,1242.97,1.04,149.6,0.0,autumn
2021-10-16 12:00:00,996.28,6.98,6.98,100.0,10.01,6.27,1234.26,1.25,212.8,0.0,autumn
2021-10-16 13:00:00,995.86,9.74,7.62,86.6,10.46,6.56,1221.47,0.91,155.0,0.0,autumn
2021-10-16 14:00:00,995.39,10.26,6.54,77.67,9.72,6.09,1218.99,1.04,89.0,0.0,autumn
2021-10-16 15:00:00,995.11,12.51,6.65,67.38,9.79,6.14,1209.02,1.15,163.0,0.0,autumn
2021-10-16 16:00:00,995.1,10.62,6.44,75.3,9.65,6.05,1217.12,0.65,20.56,0.0,autumn
2021-10-16 17:00:00,995.06,10.28,6.24,75.98,9.52,5.97,1218.59,0.72,45.67,0.0,autumn
2021-10-16 18:00:00,995.18,8.66,6.92,88.8,9.97,6.26,1225.53,0.6,236.6,0.0,autumn
2021-10-16 19:00:00,995.34,7.87,6.61,91.7,9.76,6.12,1229.26,1.85,240.8,0.0,autumn
2021-10-16 20:00:00,995.21,7.1,6.37,95.1,9.6,6.02,1232.55,1.05,220.6,0.0,autumn
2021-10-16 21:00:00,995.34,6.62,6.14,96.7,9.45,5.92,1234.92,0.86,207.0,0.0,autumn
2021-10-16 22:00:00,995.32,6.45,6.01,97.0,9.37,5.87,1235.67,1.2,215.7,0.0,autumn
2021-10-16 23:00:00,995.25,5.67,5.67,100.0,9.15,5.74,1239.16,0.47,221.7,0.0,autumn
2021-10-17 00:00:00,995.15,5.3,5.3,100.0,8.92,5.59,1240.78,1.13,161.6,0.0,autumn
2021-10-17 01:00:00,995.12,5.16,5.16,100.0,8.83,5.54,1241.4,1.23,155.9,0.0,autumn
2021-10-17 02:00:00,995.04,4.73,4.73,100.0,8.56,5.37,1243.36,1.56,147.2,0.0,autumn
2021-10-17 03:00:00,994.8,4.59,4.59,100.0,8.48,5.32,1243.72,1.34,171.0,0.0,autumn
2021-10-17 04:00:00,994.51,4.57,4.57,100.0,8.47,5.31,1243.46,1.46,172.7,0.0,autumn
2021-10-17 05:00:00,994.43,4.49,4.49,100.0,8.42,5.29,1243.72,1.48,183.7,0.0,autumn
2021-10-17 06:00:00,994.33,4.41,4.41,100.0,8.38,5.26,1243.98,0.76,220.0,0.0,autumn
2021-10-17 07:00:00,994.73,4.21,4.21,100.0,8.26,5.18,1245.44,0.65,211.7,0.0,autumn
2021-10-17 08:00:00,995.18,4.78,4.78,100.0,8.6,5.39,1243.29,0.67,198.3,0.0,autumn
2021-10-17 09:00:00,995.42,6.26,5.49,94.8,9.03,5.66,1236.81,1.18,193.4,0.0,autumn
2021-10-17 10:00:00,995.38,7.84,6.22,89.5,9.5,5.96,1229.59,1.46,161.7,0.0,autumn
2021-10-17 11:00:00,995.3,9.78,6.63,80.7,9.78,6.13,1220.92,1.44,157.8,0.0,autumn
2021-10-17 12:00:00,995.13,11.09,6.32,72.38,9.57,6.0,1215.19,1.17,142.7,0.0,autumn
2021-10-17 13:00:00,994.82,12.43,2.11,49.25,7.12,4.46,1210.23,1.49,278.8,0.0,autumn
2021-10-17 14:00:00,994.5,12.42,2.35,50.14,7.24,4.54,1209.84,1.05,23.17,0.0,autumn
2021-10-17 15:00:00,994.31,12.46,2.52,50.59,7.32,4.59,1209.39,1.47,76.59,0.0,autumn
2021-10-17 16:00:00,994.31,11.87,4.82,61.9,8.62,5.41,1211.29,1.54,213.4,0.0,autumn
2021-10-17 17:00:00,994.29,10.59,5.76,71.97,9.2,5.78,1216.47,2.42,252.8,0.0,autumn
2021-10-17 18:00:00,995.01,9.77,5.88,76.68,9.28,5.82,1220.84,0.46,63.54,0.0,autumn
2021-10-17 19:00:00,995.35,8.97,6.33,83.5,9.58,6.01,1224.59,0.33,189.6,0.0,autumn
2021-10-17 20:00:00,995.76,7.84,6.48,91.1,9.68,6.07,1229.97,0.42,64.99,0.0,autumn
2021-10-17 21:00:00,996.23,7.46,6.2,91.7,9.49,5.95,1232.32,1.4,209.2,0.0,autumn
2021-10-17 22:00:00,996.6,7.33,6.36,93.5,9.59,6.01,1233.28,0.84,188.2,0.0,autumn
2021-10-17 23:00:00,996.68,6.64,6.34,98.0,9.58,6.0,1236.46,1.47,157.7,0.0,autumn
2021-10-18 00:00:00,996.85,5.96,5.96,100.0,9.33,5.84,1239.78,0.85,183.7,0.0,autumn
2021-10-18 01:00:00,996.99,5.9,5.9,100.0,9.29,5.82,1240.26,1.0,149.2,0.0,autumn
2021-10-18 02:00:00,997.3,5.76,5.76,100.0,9.2,5.76,1241.31,0.31,108.8,0.0,autumn
2021-10-18 03:00:00,997.31,4.97,4.97,100.0,8.71,5.45,1245.08,1.55,229.8,0.0,autumn
2021-10-18 04:00:00,997.41,4.72,4.72,100.0,8.56,5.35,1246.4,0.29,103.5,0.0,autumn
2021-10-18 05:00:00,997.69,3.31,3.31,100.0,7.75,4.84,1253.48,1.28,187.5,0.0,autumn
2021-10-18 06:00:00,998.16,2.97,2.97,100.0,7.57,4.73,1255.69,1.11,162.8,0.0,autumn
2021-10-18 07:00:00,998.38,2.74,2.74,100.0,7.44,4.65,1257.07,1.66,189.9,0.0,autumn
2021-10-18 08:00:00,998.93,2.54,2.54,100.0,7.34,4.58,1258.73,1.79,193.5,0.0,autumn
2021-10-18 09:00:00,999.26,3.06,3.06,100.0,7.61,4.75,1256.68,1.75,175.7,0.0,autumn
2021-10-18 10:00:00,999.34,4.84,4.84,100.0,8.63,5.39,1248.21,1.37,220.3,0.0,autumn
2021-10-18 11:00:00,999.25,9.38,6.65,83.0,9.79,6.11,1227.52,0.96,180.9,0.0,autumn
2021-10-18 12:00:00,998.94,12.31,7.36,71.7,10.28,6.42,1214.31,1.12,88.8,0.0,autumn
2021-10-18 13:00:00,998.42,14.59,7.52,62.46,10.39,6.5,1204.01,3.52,192.8,0.0,autumn
2021-10-18 14:00:00,998.06,14.92,8.18,63.96,10.87,6.8,1201.98,3.07,186.1,0.0,autumn
2021-10-18 15:00:00,997.72,14.81,7.83,62.91,10.61,6.64,1202.14,3.57,182.6,0.0,autumn
2021-10-18 16:00:00,997.85,13.66,8.13,69.2,10.84,6.78,1207.01,2.7,188.2,0.0,autumn
2021-10-18 17:00:00,997.45,12.2,7.53,73.09,10.4,6.51,1212.91,3.33,201.3,0.0,autumn
2021-10-18 18:00:00,997.41,11.02,7.29,77.74,10.23,6.41,1217.97,3.02,224.1,0.0,autumn
2021-10-18 19:00:00,997.74,10.26,7.24,81.5,10.2,6.38,1221.66,2.01,231.3,0.0,autumn
2021-10-18 20:00:00,997.93,9.58,7.53,87.0,10.4,6.51,1224.73,1.63,212.5,0.0,autumn
2021-10-18 21:00:00,997.87,8.91,7.44,90.5,10.34,6.47,1227.6,1.27,199.7,0.0,autumn
2021-10-18 22:00:00,997.95,8.34,7.29,93.1,10.23,6.4,1230.23,1.02,197.5,0.0,autumn
2021-10-18 23:00:00,997.93,7.97,7.16,94.6,10.14,6.34,1231.86,0.86,196.3,0.0,autumn
2021-10-19 00:00:00,997.01,7.62,7.04,96.1,10.05,6.3,1232.32,1.82,199.5,0.0,autumn
2021-10-19 01:00:00,997.08,7.95,6.98,93.6,10.02,6.27,1230.96,1.92,201.6,0.0,autumn
2021-10-19 02:00:00,996.76,7.09,6.69,97.3,9.81,6.15,1234.46,2.64,205.1,0.0,autumn
2021-10-19 03:00:00,996.46,7.41,6.68,95.1,9.81,6.14,1232.67,2.78,185.2,0.0,autumn
2021-10-19 04:00:00,996.37,7.09,6.66,97.1,9.79,6.14,1233.98,1.86,145.0,0.0,autumn
2021-10-19 05:00:00,995.87,7.33,6.87,96.9,9.94,6.23,1232.24,2.29,175.3,0.0,autumn
2021-10-19 06:00:00,995.97,7.51,6.84,95.5,9.92,6.22,1231.56,2.2,179.3,0.0,autumn
2021-10-19 07:00:00,995.91,7.2,6.65,96.3,9.79,6.14,1232.94,3.26,210.1,0.0,autumn
2021-10-19 08:00:00,995.92,7.8,6.96,94.4,10.0,6.27,1230.19,1.89,192.1,0.0,autumn
2021-10-19 09:00:00,995.86,9.89,7.63,85.8,10.47,6.57,1220.81,1.8,176.4,0.0,autumn
2021-10-19 10:00:00,995.56,13.21,8.24,71.8,10.92,6.85,1206.09,4.47,203.0,0.0,autumn
2021-10-19 11:00:00,995.31,12.38,8.39,76.6,11.03,6.92,1209.24,4.05,171.7,0.0,autumn
2021-10-19 12:00:00,994.89,14.34,10.17,75.97,12.43,7.81,1199.85,4.48,192.8,0.0,autumn
2021-10-19 13:00:00,994.33,14.58,11.09,79.57,13.23,8.32,1197.8,4.11,207.0,0.0,autumn
2021-10-19 14:00:00,993.59,14.47,11.11,80.2,13.24,8.33,1197.36,5.98,210.6,0.0,autumn
2021-10-19 15:00:00,993.47,14.55,11.09,79.72,13.23,8.32,1196.89,4.89,203.6,0.0,autumn
2021-10-19 16:00:00,993.17,13.87,10.87,82.1,13.03,8.2,1199.45,4.14,221.6,0.0,autumn
2021-10-19 17:00:00,992.92,13.57,11.07,84.8,13.2,8.31,1200.32,1.65,181.7,0.0,autumn
2021-10-19 18:00:00,992.4,13.58,11.29,86.0,13.4,8.44,1199.55,2.68,156.9,0.0,autumn
2021-10-19 19:00:00,992.65,13.46,11.5,87.9,13.59,8.56,1200.27,3.25,191.1,0.0,autumn
2021-10-19 20:00:00,992.49,13.87,12.09,89.0,14.13,8.9,1198.12,1.97,165.3,0.0,autumn
